postcode,easting,northing,soilType,elevation
TS3 0ND,452596,517609,Unsurveyed/Urban,30
IP11 8NU,629401,234188,Unsurveyed/Urban,10
BD17 5RP,413537,438472,Unsurveyed/Urban,70
DN34 5PD,523663,407484,Unsurveyed/Urban,20
S9 2AZ,438400,389200,Unsurveyed/Urban,40
SK14 2LJ,395072,395438,Unsurveyed/Urban,110
PE30 5AY,562157,319226,Unsurveyed/Urban,0
LE7 7QR,455412,308184,Unsurveyed/Urban,70
SK7 2NX,389571,386018,Unsurveyed/Urban,70
HX5 0HB,411018,420725,Unsurveyed/Urban,90
HG1 9YD,431404,456372,Unsurveyed/Urban,100
LE1 6AE,458800,304300,Unsurveyed/Urban,60
SK8 5PW,388040,387759,Unsurveyed/Urban,60
BD21 5BX,405703,439608,Unsurveyed/Urban,130
WS2 8HE,401033,298777,Unsurveyed/Urban,130
CW10 9DH,370152,365836,Unsurveyed/Urban,40
WS14 9XB,413548,309352,Arenosols,80
YO23 2WT,459652,451975,Unsurveyed/Urban,10
LE8 2QX,460587,297686,Unsurveyed/Urban,90
NN9 6SR,499661,273327,Cambisols,60
DN6 7NX,453013,408017,Unsurveyed/Urban,40
BD15 0LQ,409599,435518,Stagnosols,240
LE3 8WY,459294,304253,Unsurveyed/Urban,70
NN9 5NB,491494,271886,Cambisols,70
TS24 0AH,451417,534728,Unsurveyed/Urban,10
HX1 3XL,408072,424680,Unsurveyed/Urban,210
HU6 9RX,507321,432943,Unsurveyed/Urban,0
YO3 8SJ,459000,454900,Stagnosols,10
S10 1AT,431700,386200,Unsurveyed/Urban,180
DH6 4LX,433797,536283,Unsurveyed/Urban,140
NE23 6FE,428011,576014,Stagnosols,50
S2 2PR,437024,385915,Unsurveyed/Urban,130
DE73 1YE,437147,330496,Luvisols,40
NG13 9FD,474306,339217,Luvisols,30
BD1 1TU,416551,432836,Unsurveyed/Urban,110
TS8 0RN,449842,515324,Stagnosols,40
S81 0YN,459517,380546,Unsurveyed/Urban,60
LE8 2DL,460160,298753,Unsurveyed/Urban,90
B32 1RZ,400262,283898,Unsurveyed/Urban,190
DN1 3BN,457381,402779,Unsurveyed/Urban,20
S41 8SG,437864,373145,Unsurveyed/Urban,90
BD1 2RE,415926,433341,Unsurveyed/Urban,120
S30 5UB,428022,397391,Stagnosols,240
BD18 4YW,414876,437482,Unsurveyed/Urban,80
S62 7TW,438490,398173,Arenosols,110
WA16 0NU,374679,379311,Unsurveyed/Urban,60
LS19 7UW,421219,441373,Unsurveyed/Urban,190
NG1 9GD,457803,340082,Unsurveyed/Urban,30
IP16 9AB,644582,262458,Luvisols,10
NR11 6JX,619420,325830,Cambisols,30
HU12 0YR,510461,428821,Unsurveyed/Urban,10
LN2 1PF,497911,371610,Unsurveyed/Urban,40
B11 2NZ,409686,284259,Unsurveyed/Urban,120
LN4 2JU,497731,367679,Leptosols,70
HG2 9QH,430142,453462,Unsurveyed/Urban,150
PE10 0BG,517400,322400,Gleysols,0
NN16 0RX,487319,278571,Unsurveyed/Urban,80
WF9 2XA,446619,411174,Unsurveyed/Urban,30
PE15 8DR,541564,296789,Unsurveyed/Urban,0
YO17 0YZ,477931,471351,Leptosols,50
S6 6YE,430163,389153,Cambisols,200
LN2 3AT,496700,389300,Leptosols,50
CW1 3FW,369145,357056,Unsurveyed/Urban,50
DE55 4AZ,442487,352524,Unsurveyed/Urban,140
NE43 7PJ,405500,561400,Stagnosols,30
YO32 2AA,456163,459096,Stagnosols,20
B17 8JH,402869,287050,Unsurveyed/Urban,170
B13 9AJ,408180,283751,Unsurveyed/Urban,130
S42 5TR,442844,366124,Unsurveyed/Urban,140
SR2 7YU,440100,554900,Unsurveyed/Urban,40
DE73 6PZ,437967,330485,Unsurveyed/Urban,50
LE3 1SS,454622,303661,Unsurveyed/Urban,90
DE21 2JY,438122,338826,Unsurveyed/Urban,100
DL17 9JJ,431327,534641,Unsurveyed/Urban,100
LE11 1SG,454030,319271,Unsurveyed/Urban,40
WS13 7RZ,412324,310895,Unsurveyed/Urban,80
TS7 8AZ,452803,515448,Unsurveyed/Urban,70
DL13 4BD,411732,539502,Unsurveyed/Urban,310
SR6 9EX,439694,559241,Unsurveyed/Urban,30
B76 8UG,413948,295340,Cambisols,120
LS7 2EU,429706,436870,Unsurveyed/Urban,110
LE65 1WH,436124,314678,Planosols,110
NR8 6AT,618735,313135,Unsurveyed/Urban,30
NG5 6EQ,456942,344477,Unsurveyed/Urban,70
WV8 2AJ,386371,303164,Unsurveyed/Urban,120
NE29 1FH,432685,569414,Unsurveyed/Urban,60
S30 4AP,434945,397096,Unsurveyed/Urban,110
ST8 7BB,389132,357622,Stagnosols,180
NE47 6YX,394412,564793,Cambisols,30
WS15 4QB,409200,313652,Cambisols,90
NE24 9SQ,430926,581179,Unsurveyed/Urban,10
WF1 3AH,433300,421100,Unsurveyed/Urban,40
NE48 2HA,388780,583747,Stagnosols,210
WS13 8LY,413760,310401,Cambisols,80
NE5 9AT,420192,565561,Unsurveyed/Urban,70
NG9 9HD,454020,337246,Unsurveyed/Urban,30
HX3 5PD,408101,426693,Unsurveyed/Urban,200
DE55 9AZ,442145,354417,Unsurveyed/Urban,140
SK17 8LF,415209,375764,Cambisols,290
CW2 6QB,369163,353544,Unsurveyed/Urban,50
CW1 4JH,370443,357072,Unsurveyed/Urban,50
S4 7AN,436255,389802,Unsurveyed/Urban,90
LN5 5GY,497221,370656,Unsurveyed/Urban,10
WF6 1HW,438642,422188,Unsurveyed/Urban,40
NG20 0YZ,456643,367825,Unsurveyed/Urban,60
NG3 5SB,460517,344669,Cambisols,120
IP5 2DP,622017,245012,Arenosols,30
DL1 9WG,429177,514182,Unsurveyed/Urban,40
DE23 7AT,431075,332558,Luvisols,70
S20 5ED,442550,381240,Unsurveyed/Urban,100
S70 1RG,434627,406306,Unsurveyed/Urban,100
SK9 2SX,386575,381491,Stagnosols,80
HU2 8NT,509200,429200,Unsurveyed/Urban,0
DE14 3YG,425087,324294,Unsurveyed/Urban,50
B74 4LG,410427,299887,Unsurveyed/Urban,150
YO4 5RG,472914,450930,Gleysols,10
LE13 1DG,476038,319911,Unsurveyed/Urban,80
NR23 1BQ,591438,343804,Leptosols,10
HD1 2PX,414605,416715,Unsurveyed/Urban,80
WF1 5XU,433076,420442,Unsurveyed/Urban,30
DN12 3DW,451302,399140,Unsurveyed/Urban,20
WA16 0ZG,376149,379566,Gleysols,60
LS22 4YB,440369,449411,Unsurveyed/Urban,30
HD3 4YU,411253,417148,Unsurveyed/Urban,200
DN11 0YB,462051,398637,Gleysols,10
YO25 9QY,502728,452226,Stagnosols,10
LS9 7PF,431376,434265,Unsurveyed/Urban,50
BD14 6EG,412797,432111,Unsurveyed/Urban,190
DN16 1SY,489846,410818,Unsurveyed/Urban,40
BD8 8PP,414954,433634,Unsurveyed/Urban,120
PE33 9DY,564947,303797,Luvisols,30
NR18 8ED,610891,301636,Luvisols,40
YO43 3PL,485136,442755,Gleysols,20
DL16 6NQ,427509,534476,Stagnosols,130
B3 1DJ,406600,287300,Unsurveyed/Urban,120
HU17 7AD,502872,440166,Unsurveyed/Urban,10
ST14 7HY,409178,333513,Unsurveyed/Urban,90
SK16 5EJ,395797,397698,Unsurveyed/Urban,150
DE2 7QL,440741,335886,Unsurveyed/Urban,70
SK4 3BE,386216,390713,Unsurveyed/Urban,50
YO13 0LB,494563,497104,Podsols,130
TS12 3JP,468904,513872,Stagnosols,190
HD7 5JD,406892,413207,Cambisols,170
YO30 6HD,460217,453618,Unsurveyed/Urban,10
YO11 2QU,504287,487200,Unsurveyed/Urban,70
NE6 4DG,428825,564949,Unsurveyed/Urban,30
YO6 6EN,469139,487026,Cambisols,100
NG2 5EE,459673,337957,Unsurveyed/Urban,30
NR15 2DQ,615958,289191,Stagnosols,50
NE30 4NS,436304,570937,Unsurveyed/Urban,20
SK9 7FX,384402,378153,Unsurveyed/Urban,90
HG4 5EH,431977,476244,Cambisols,30
WV5 0EG,386875,292561,Unsurveyed/Urban,80
LE10 1ND,444005,294674,Luvisols,130
WF11 9WU,445781,422073,Unsurveyed/Urban,50
DN3 2LE,461882,406212,Unsurveyed/Urban,10
WS12 5BX,400339,311264,Stagnosols,160
CW1 3AH,369912,356117,Unsurveyed/Urban,60
YO30 6PX,459438,453098,Unsurveyed/Urban,10
LN5 0NF,496760,354343,Planosols,30
LE11 0EQ,452895,319786,Unsurveyed/Urban,40
PE34 3LQ,560859,319706,Gleysols,0
NE22 5YT,427090,583029,Unsurveyed/Urban,30
PE24 4EJ,549828,359266,Gleysols,0
NG16 2PN,450039,344048,Unsurveyed/Urban,130
HD2 1FH,415909,419579,Unsurveyed/Urban,110
SR3 2EG,438767,553085,Unsurveyed/Urban,100
ST13 8JD,397433,355619,Unsurveyed/Urban,160
DH6 3DQ,436291,539746,Unsurveyed/Urban,150
BD9 5LS,413366,434998,Unsurveyed/Urban,230
BD18 2EX,415067,437048,Unsurveyed/Urban,90
B46 3LY,419945,288243,Cambisols,100
LS16 0DX,425977,438923,Unsurveyed/Urban,160
BD19 4JU,420630,426302,Unsurveyed/Urban,150
NN8 4DQ,489000,268200,Unsurveyed/Urban,70
WF14 0PT,421061,420935,Unsurveyed/Urban,80
B12 0US,407630,285483,Unsurveyed/Urban,110
WS11 0GQ,397904,308477,Unsurveyed/Urban,120
B26 2LB,413779,285498,Unsurveyed/Urban,110
SK13 1DA,402137,396416,Stagnosols,150
DN3 2DZ,462613,404981,Unsurveyed/Urban,10
S95 1AY,442732,392677,Unsurveyed/Urban,30
NE11 0QW,424600,558900,Unsurveyed/Urban,20
BD24 9UU,398399,451292,Gleysols,100
CW1 1SY,373850,355599,Unsurveyed/Urban,60
LE4 1AA,455958,307733,Cambisols,90
NE48 2TY,394089,587616,Stagnosols,270
IP21 4HN,616906,279286,Stagnosols,40
CW4 8WP,384788,363358,Stagnosols,100
NG34 7UT,506026,345274,Cambisols,20
DE75 7LW,442238,347694,Unsurveyed/Urban,90
OL14 7UJ,392926,421229,Podsols,190
TS16 0WP,444053,519811,Unsurveyed/Urban,10
YO60 7TW,467906,467668,Cambisols,90
B35 7PX,414364,291256,Unsurveyed/Urban,80
ST16 9RP,391803,322843,Unsurveyed/Urban,80
WV6 7RJ,386952,299108,Cambisols,140
NR2 2HY,621690,307176,Unsurveyed/Urban,30
S42 7NR,435661,369431,Unsurveyed/Urban,140
NR23 1PU,591820,343468,Leptosols,10
S9 4PG,439658,387748,Unsurveyed/Urban,70
SR2 8EL,440179,556205,Unsurveyed/Urban,30
OL6 9LG,394713,400106,Unsurveyed/Urban,150
NR14 7NQ,629416,301791,Luvisols,40
TS10 4NG,460594,522823,Unsurveyed/Urban,20
YO12 4EJ,503211,487388,Unsurveyed/Urban,50
TS7 0PL,453169,514149,Stagnosols,80
DE56 9FW,434618,346798,Unsurveyed/Urban,60
PE23 4PX,541162,368425,Arenosols,20
LS8 2JF,433183,437501,Unsurveyed/Urban,100
B23 3LD,410906,291898,Unsurveyed/Urban,120
IP11 8AU,629839,234097,Unsurveyed/Urban,10
NR13 4EG,636110,310832,Cambisols,20
IP22 2DE,610225,283230,Stagnosols,40
YO1 0NQ,459652,451975,Unsurveyed/Urban,10
DL15 9YS,420685,529185,Unsurveyed/Urban,100
HX5 0RA,410600,421300,Unsurveyed/Urban,70
CV9 2FT,427977,299474,Luvisols,80
NR7 7EG,624885,310737,Unsurveyed/Urban,40
BD23 2LA,399949,451382,Stagnosols,140
YO8 3TQ,457364,437816,Cambisols,10
LN5 0EF,498757,357800,Leptosols,60
YO25 0AD,496588,465359,Leptosols,170
CW3 0DQ,370010,343898,Stagnosols,80
DE24 9EW,437059,331299,Unsurveyed/Urban,50
BD17 5JS,415036,438037,Unsurveyed/Urban,60
S60 1AY,442700,392500,Unsurveyed/Urban,30
B5 5TW,407900,286500,Unsurveyed/Urban,100
B23 6NS,410559,292433,Unsurveyed/Urban,120
DN1 3AG,457200,402900,Unsurveyed/Urban,20
HX2 0PW,406851,425872,Unsurveyed/Urban,270
HX3 0HY,408455,423300,Unsurveyed/Urban,170
PE30 1EB,561963,320417,Unsurveyed/Urban,0
TS24 0WX,451009,532121,Unsurveyed/Urban,10
S9 3FB,438252,388313,Unsurveyed/Urban,60
DL12 8RP,405723,518815,Stagnosols,200
NG23 7LG,482824,361329,Arenosols,10
NR33 0NF,653770,291554,Unsurveyed/Urban,10
B2 5DS,406649,286530,Unsurveyed/Urban,130
SK2 5HS,392521,388997,Unsurveyed/Urban,80
WF8 1PH,445696,421908,Unsurveyed/Urban,60
TS21 1LH,438054,522696,Stagnosols,50
NE8 2AA,425329,563456,Unsurveyed/Urban,30
HU12 8LZ,519501,428579,Unsurveyed/Urban,10
LS16 8LX,427695,439534,Unsurveyed/Urban,140
DE2 0RN,439524,332920,Unsurveyed/Urban,40
S1 9BJ,435783,387323,Unsurveyed/Urban,60
NN8 3UH,487100,269100,Cambisols,90
B17 8NQ,402552,286184,Unsurveyed/Urban,180
SK3 9WG,389357,390095,Unsurveyed/Urban,60
NE27 0ND,430673,569899,Stagnosols,70
PE13 4NL,541755,311919,Gleysols,0
NR4 7JL,619274,305747,Luvisols,30
LS27 8TX,427776,427666,Stagnosols,90
DN35 7NU,528853,409654,Unsurveyed/Urban,10
WA16 1FH,376149,379566,Gleysols,60
NG2 9LJ,458183,338985,Unsurveyed/Urban,30
TS12 1BB,466099,521131,Stagnosols,50
WF10 3TB,446181,425275,Unsurveyed/Urban,40
DN16 3RZ,489192,406684,Cambisols,20
TS25 5NT,450115,531343,Unsurveyed/Urban,20
PE31 7EU,567707,337572,Arenosols,10
B14 7JZ,407377,281984,Unsurveyed/Urban,150
HD7 3LZ,409579,410835,Unsurveyed/Urban,190
NG24 1EP,479599,353775,Unsurveyed/Urban,10
LE14 3YE,470828,319053,Planosols,70
DN4 9PU,454345,400675,Unsurveyed/Urban,40
S2 5PW,436199,387354,Unsurveyed/Urban,70
NE29 7QZ,434383,568071,Unsurveyed/Urban,40
OL6 7FS,393434,398857,Unsurveyed/Urban,100
TS18 1RD,444290,519207,Unsurveyed/Urban,10
BD23 6JT,408451,454849,Podsols,200
DL3 6NG,428733,515429,Unsurveyed/Urban,50
S36 9NU,421861,403147,Stagnosols,230
HU15 2NF,489155,432662,Arenosols,20
NG19 7HQ,452431,362562,Unsurveyed/Urban,120
LS1 9DA,428809,433421,Unsurveyed/Urban,30
YO25 5XZ,501102,457031,Cambisols,20
NG5 4JD,458452,344327,Unsurveyed/Urban,60
OL14 5AQ,393690,424200,Cambisols,130
NG4 9BG,461629,342048,Unsurveyed/Urban,40
DN10 4RX,473787,390845,Luvisols,40
S81 0JZ,459192,380476,Unsurveyed/Urban,70
DL2 2PD,430652,507362,Stagnosols,50
LE13 1DR,475978,317947,Unsurveyed/Urban,110
NE1 3JH,425100,563900,Unsurveyed/Urban,20
DN34 5UU,525077,408471,Unsurveyed/Urban,10
YO8 6TA,467946,433177,Gleysols,0
NG24 3GY,481968,351200,Unsurveyed/Urban,20
S4 7JW,436315,388614,Unsurveyed/Urban,60
YO6 3AW,452761,469952,Arenosols,40
BD6 2PH,414366,428785,Unsurveyed/Urban,200
LS8 4DG,431967,436688,Unsurveyed/Urban,100
WF13 4QT,422627,422376,Unsurveyed/Urban,90
LE12 8ZE,457528,317414,Cambisols,50
HD7 7HL,416447,407035,Cambisols,200
NR11 8ET,629601,336562,Cambisols,30
SR4 6TU,438100,557500,Unsurveyed/Urban,30
DE2 3JB,433526,330905,Planosols,50
DY7 6EW,384266,283482,Cambisols,60
WS3 4PX,402806,304151,Planosols,140
NE99 4DL,424722,563716,Unsurveyed/Urban,30
LS17 8XR,432286,439943,Unsurveyed/Urban,150
DE12 6HU,433075,316718,Arenosols,130
SK3 8QL,388907,387991,Unsurveyed/Urban,60
DH4 5AU,433905,549934,Unsurveyed/Urban,60
DE4 3WW,429917,360272,Unsurveyed/Urban,100
TS23 2GH,445906,524301,Unsurveyed/Urban,20
IP19 9HE,643210,274832,Cambisols,10
YO16 5HU,518321,469028,Luvisols,40
LS13 2NY,424540,435806,Unsurveyed/Urban,100
YO24 4BN,459173,451468,Unsurveyed/Urban,20
OL1 4LX,393923,406587,Unsurveyed/Urban,220
YO1 1RY,460582,451448,Unsurveyed/Urban,10
NE28 9ZA,429080,568324,Unsurveyed/Urban,50
SK2 7QA,391337,388221,Unsurveyed/Urban,90
S9 9DA,437961,388817,Unsurveyed/Urban,50
WS2 0AY,398446,298948,Unsurveyed/Urban,140
S3 7WU,435783,387323,Unsurveyed/Urban,60
YO8 9XW,459350,430632,Arenosols,10
IP20 9WT,624556,283365,Cambisols,30
DE7 1PX,438094,331276,Gleysols,50
NR4 7WX,624885,310736,Unsurveyed/Urban,40
WF3 1QZ,428097,426120,Unsurveyed/Urban,150
NR30 2JU,652942,307275,Unsurveyed/Urban,0
NE35 9NJ,434585,562290,Unsurveyed/Urban,30
OL2 8RW,393782,408613,Unsurveyed/Urban,180
DE14 9GX,425087,324294,Unsurveyed/Urban,50
YO6 7PW,473000,461800,Gleysols,20
YO41 1AG,471276,455551,Gleysols,10
S65 2JE,444553,392002,Unsurveyed/Urban,70
LE67 2AQ,440613,313616,Cambisols,150
BD9 6EF,413154,434865,Unsurveyed/Urban,230
LS3 1BR,429236,434010,Unsurveyed/Urban,50
NN8 5XU,487342,268688,Cambisols,100
BD19 3RY,419281,425267,Unsurveyed/Urban,80
DE4 1RL,424925,372533,Cambisols,120
BD19 4RZ,420376,426234,Unsurveyed/Urban,150
HU9 4UN,514167,431868,Unsurveyed/Urban,10
YO31 1JA,462329,453294,Unsurveyed/Urban,10
S30 1BG,422950,381355,Planosols,150
S8 0HT,434100,383100,Unsurveyed/Urban,110
NN16 8LP,487843,279331,Unsurveyed/Urban,80
DN21 4RT,501380,396965,Gleysols,0
S41 8HE,436571,373689,Unsurveyed/Urban,100
DE55 3NN,444221,355814,Unsurveyed/Urban,140
S71 4AW,437318,411349,Unsurveyed/Urban,50
WS9 8LE,406084,302015,Unsurveyed/Urban,180
DL3 7ZY,429177,514182,Unsurveyed/Urban,40
NR7 7LB,624885,310736,Unsurveyed/Urban,40
WV9 5AN,390995,307638,Cambisols,100
DL8 2HW,430454,485621,Cambisols,40
DL1 1XY,431010,514943,Unsurveyed/Urban,50
YO31 0LP,462471,452515,Unsurveyed/Urban,10
LS22 5BS,438527,446096,Cambisols,20
NE34 0PD,436421,564818,Unsurveyed/Urban,20
DN22 1DR,469677,382659,Gleysols,10
TS24 7AY,451477,532446,Unsurveyed/Urban,10
IP13 7DL,622962,258455,Stagnosols,50
TS4 2QR,450519,518824,Unsurveyed/Urban,10
YO11 1RT,504423,488964,Unsurveyed/Urban,40
SK3 8RQ,389264,387866,Unsurveyed/Urban,70
PE7 2FU,528182,297278,Arenosols,0
NN14 4UP,499867,278225,Cambisols,50
B31 3BB,403619,278882,Unsurveyed/Urban,150
B25 8JL,412304,284580,Unsurveyed/Urban,120
LS20 9BE,419631,442064,Unsurveyed/Urban,140
DE5 2LA,436000,351600,Planosols,80
PE14 7PJ,553579,314437,Gleysols,0
NG1 1EU,457649,340307,Unsurveyed/Urban,40
NE7 7GW,428235,567430,Unsurveyed/Urban,50
SK3 8AU,389317,389613,Unsurveyed/Urban,70
TS29 6PT,436443,534343,Cambisols,170
CW5 7WU,365153,352458,Unsurveyed/Urban,40
S11 9NS,431782,382855,Unsurveyed/Urban,190
HU4 7RQ,504477,428949,Unsurveyed/Urban,10
IP22 2SD,600312,281925,Arenosols,30
WF15 8LP,418531,423984,Unsurveyed/Urban,140
LS10 2LZ,430700,430900,Unsurveyed/Urban,30
NG22 0AB,470406,364414,Luvisols,90
HG1 2UH,429610,456021,Unsurveyed/Urban,110
S40 3WS,435886,369951,Unsurveyed/Urban,110
LS13 2RP,425457,435104,Unsurveyed/Urban,70
IP12 1EF,627483,249298,Arenosols,10
OL1 3EU,392670,405388,Unsurveyed/Urban,220
WS14 0LX,411105,304513,Arenosols,100
LS9 8AZ,430916,433255,Unsurveyed/Urban,30
M34 5RA,391619,398030,Unsurveyed/Urban,100
NR1 1TF,624115,308712,Unsurveyed/Urban,20
LS14 6RR,435077,435857,Unsurveyed/Urban,70
NE7 7YB,426316,566993,Unsurveyed/Urban,60
IP12 1RG,628227,250419,Arenosols,10
B5 7NT,406769,284917,Unsurveyed/Urban,120
NG2 9DQ,458183,338985,Unsurveyed/Urban,30
NR10 5AJ,625975,323016,Cambisols,20
S11 8BN,434526,386024,Unsurveyed/Urban,90
DE3 3QT,434433,335895,Unsurveyed/Urban,60
CW11 3FJ,375903,360805,Unsurveyed/Urban,60
NE92 1DE,424763,560858,Unsurveyed/Urban,10
S75 3DZ,433218,399750,Stagnosols,150
NG21 0GD,460239,358001,Arenosols,120
YO24 1JZ,458963,449027,Unsurveyed/Urban,10
YO17 8YR,478689,471801,Leptosols,30
B77 3BB,422610,304164,Unsurveyed/Urban,70
YO60 7DB,472576,470776,Stagnosols,40
WF4 3FY,431365,416735,Stagnosols,40
NE1 8JZ,424900,564700,Unsurveyed/Urban,50
DE1 9ZB,435446,336356,Unsurveyed/Urban,50
DE6 2JW,414714,344898,Cambisols,130
YO13 9EU,499541,485389,Cambisols,50
IP24 3AX,586875,282931,Unsurveyed/Urban,10
NR15 1NA,619620,295729,Cambisols,20
PE25 2BW,556200,363384,Unsurveyed/Urban,0
S41 0JT,439560,369005,Unsurveyed/Urban,100
PE24 4LF,545589,360011,Gleysols,0
OL8 2ST,393349,402394,Podsols,150
TS3 6LW,451011,519994,Unsurveyed/Urban,10
HU1 1XN,510461,428821,Unsurveyed/Urban,10
B75 6SS,411935,297482,Unsurveyed/Urban,140
LS10 4QB,431705,428764,Unsurveyed/Urban,90
LN7 6UX,511672,401173,Leptosols,80
DL3 7PN,428571,514808,Unsurveyed/Urban,50
NG34 7GE,507927,345517,Cambisols,10
TS20 2PD,444971,521074,Unsurveyed/Urban,20
CW11 3HQ,374019,360599,Unsurveyed/Urban,60
LN4 2TA,498108,367823,Leptosols,70
DE2 4GD,436626,338552,Unsurveyed/Urban,80
B76 8XW,414572,292880,Planosols,90
NE65 8UY,414578,594604,Stagnosols,120
SK14 4UN,396704,396495,Unsurveyed/Urban,170
ST10 2PP,396736,346829,Planosols,270
NG16 9EY,445803,347195,Unsurveyed/Urban,70
DH7 7EE,422400,541500,Stagnosols,140
HD1 9PR,414541,416892,Unsurveyed/Urban,80
HU13 9BS,503331,426998,Unsurveyed/Urban,10
PE25 1SD,556625,364246,Unsurveyed/Urban,10
HD1 1XP,417300,416300,Unsurveyed/Urban,100
BD2 3BW,417825,435390,Unsurveyed/Urban,200
SK6 8FG,395362,385423,Unsurveyed/Urban,170
PE2 6SR,514678,295146,Arenosols,20
BD1 3LQ,416200,433300,Unsurveyed/Urban,120
YO4 3DP,488451,441336,Stagnosols,40
B3 1PL,406500,287200,Unsurveyed/Urban,130
NE15 7WZ,419996,565340,Unsurveyed/Urban,60
LE18 1HU,459734,300255,Unsurveyed/Urban,70
NR2 2RE,622100,308300,Unsurveyed/Urban,20
YO4 2YU,480169,448542,Cambisols,30
PE20 3ZS,523831,340046,Gleysols,0
S18 7WN,431946,376279,Planosols,140
NG17 7AX,450300,356100,Unsurveyed/Urban,150
NE46 9FH,394412,564793,Cambisols,30
NE4 9HS,422600,565075,Unsurveyed/Urban,100
PE13 4EA,539774,303347,Gleysols,0
NR15 2QX,623423,294530,Gleysols,30
SK11 8JH,390944,373109,Unsurveyed/Urban,160
NE37 2TU,430573,558488,Unsurveyed/Urban,60
YO7 4QL,442741,489332,Cambisols,100
HD1 2HB,414200,416500,Unsurveyed/Urban,100
YO42 1QZ,486585,449341,Leptosols,70
B15 3ED,405086,285901,Unsurveyed/Urban,160
PE36 5NY,568463,340771,Luvisols,20
NE63 9EX,428102,587896,Unsurveyed/Urban,30
S41 9TB,439102,375763,Planosols,110
PE38 0QB,561924,294601,Gleysols,10
B16 9LB,404836,286159,Unsurveyed/Urban,160
DL10 9TB,417296,500928,Leptosols,120
TS26 0QE,448645,532956,Unsurveyed/Urban,30
NE3 1SX,425654,568049,Unsurveyed/Urban,50
SK7 4GB,391979,387125,Unsurveyed/Urban,90
LN5 8JZ,497421,370009,Unsurveyed/Urban,10
SR1 3BZ,439700,557100,Unsurveyed/Urban,30
LE11 0BQ,453500,319700,Unsurveyed/Urban,40
DN6 7AS,453825,408670,Unsurveyed/Urban,10
SK13 2AY,401687,395456,Stagnosols,150
WS2 8AW,401223,299518,Unsurveyed/Urban,130
LS4 2LT,427838,435188,Unsurveyed/Urban,60
B1 3PQ,407279,288677,Unsurveyed/Urban,110
B42 2QE,406440,293509,Unsurveyed/Urban,120
HG1 5QR,430840,455039,Unsurveyed/Urban,120
DN22 6UX,470556,381170,Unsurveyed/Urban,20
DL3 8QY,427481,512667,Unsurveyed/Urban,50
YO5 7DD,455081,442249,Stagnosols,10
NE23 9RA,426400,577300,Unsurveyed/Urban,70
BD1 3PF,416200,433400,Unsurveyed/Urban,120
WF4 2JZ,431966,413118,Cambisols,120
IP21 5WX,611730,279952,Stagnosols,30
PE1 9RD,516109,303124,Stagnosols,10
NG16 3GL,447298,346675,Unsurveyed/Urban,100
HU17 8EJ,502909,439466,Unsurveyed/Urban,20
NE68 7TD,422052,632083,Cambisols,10
TS9 7AR,453418,505103,Stagnosols,110
NN14 2TJ,482236,280914,Luvisols,100
B73 5XW,410980,294791,Unsurveyed/Urban,120
LS27 8SF,427750,428112,Unsurveyed/Urban,100
HD7 2PW,414124,411888,Unsurveyed/Urban,100
DN15 9PF,493244,422348,Gleysols,10
BD6 1LF,415252,430289,Unsurveyed/Urban,230
DN14 5HW,474863,423980,Cambisols,10
DL3 9BB,427129,514917,Unsurveyed/Urban,60
B4 7EN,407725,287436,Unsurveyed/Urban,120
SK9 0DZ,384688,381282,Unsurveyed/Urban,70
HD9 1DZ,414862,407595,Arenosols,230
NE65 7DG,393384,604707,Gleysols,150
NE8 1RY,425240,562427,Unsurveyed/Urban,70
HD4 5NE,411649,414799,Unsurveyed/Urban,210
S31 7AG,451748,383858,Unsurveyed/Urban,100
LS17 6AU,430111,438786,Unsurveyed/Urban,140
PE1 1LD,518900,298500,Unsurveyed/Urban,10
TS23 1QZ,447199,522206,Unsurveyed/Urban,20
HX3 9TL,411492,423454,Cambisols,200
SR7 8QU,441009,548100,Stagnosols,50
NR33 8GL,650680,290445,Stagnosols,20
ST13 7RY,404468,358371,Cambisols,370
TS18 5LF,442068,518211,Unsurveyed/Urban,20
DE14 9NQ,425089,324308,Unsurveyed/Urban,50
DL13 1RL,387560,537580,Stagnosols,360
TS3 9QW,452996,518847,Unsurveyed/Urban,10
NR13 6NT,628279,313805,Arenosols,30
DE5 9TH,441453,350024,Unsurveyed/Urban,130
NR29 3TJ,651354,313830,Cambisols,10
NR11 6DT,619132,326575,Cambisols,30
PE1 1XF,519073,298672,Unsurveyed/Urban,10
PE1 1GW,516109,303124,Stagnosols,10
LS11 6YR,429720,432211,Unsurveyed/Urban,30
ST19 5NR,391900,313500,Cambisols,90
ST7 3QP,381886,357343,Stagnosols,100
WV6 7DR,382181,298645,Cambisols,110
NE61 1DR,419500,586600,Unsurveyed/Urban,50
HD5 9RA,416429,417405,Unsurveyed/Urban,80
DN32 0JU,527280,408485,Unsurveyed/Urban,10
NR20 3QF,605315,311005,Luvisols,50
DH3 9SZ,427480,551864,Unsurveyed/Urban,20
SR6 7DX,441097,561968,Unsurveyed/Urban,20
LE13 1RH,475279,320853,Cambisols,100
BD6 3YL,416160,431756,Unsurveyed/Urban,130
BD3 7DF,419754,434104,Unsurveyed/Urban,170
DH7 7BD,423698,543376,Stagnosols,130
NG31 9AR,491881,335782,Unsurveyed/Urban,60
